job_id,job_title,company,location,employment_type,experience_level,industry,skills_required,salary_min_usd,salary_max_usd,remote_allowed,posted_date,salary_avg_usd,salary_min_inr,salary_max_inr,salary_avg_inr,salary_min_lpa,salary_max_lpa,salary_avg_lpa,skills_list
200,Data Scientist,Adobe,"Toronto, Canada",Part-time,Director,Finance,"AWS, Azure, Node.js, React, Machine Learning, Data Visualization",110089,167041,True,06-04-2023,138565.0,9137387.0,13864403.0,11500895.0,91.37387,138.64403,115.00895,"['aws', 'azure', 'node.js', 'react', 'machine learning', 'data visualization']"
201,Data Analyst,Google,"San Francisco, USA",Internship,Entry level,Technology,"Kubernetes, Node.js, Python, Docker",113614,168668,True,02-08-2024,141141.0,9429962.0,13999444.0,11714703.0,94.29962,139.99444,117.14703,"['kubernetes', 'node.js', 'python', 'docker']"
202,Business Analyst,Microsoft,"Berlin, Germany",Contract,Entry level,Healthcare,"Python, Docker, Excel, AWS",89566,120403,True,16-05-2023,104984.5,7433978.0,9993449.0,8713713.5,74.33978,99.93449,87.137135,"['python', 'docker', 'excel', 'aws']"
203,Data Analyst,Meta,"Bangalore, India",Full-time,Mid level,Education,"Machine Learning, Excel, Kubernetes, Python",61953,84428,True,15-03-2024,73190.5,5142099.0,7007524.0,6074811.5,51.42099,70.07524,60.748115,"['machine learning', 'excel', 'kubernetes', 'python']"
204,Software Engineer,Oracle,"San Francisco, USA",Part-time,Director,Technology,"SQL, Azure, React",65806,131159,False,18-12-2023,98482.5,5461898.0,10886197.0,8174047.5,54.61898,108.86197,81.740475,"['sql', 'azure', 'react']"
205,Software Engineer,Microsoft,Remote,Full-time,Mid level,E-commerce,"Power BI, JavaScript, Excel, Node.js, Java",100164,127615,False,21-05-2023,113889.5,8313612.0,10592045.0,9452828.5,83.13612,105.92045,94.528285,"['power bi', 'javascript', 'excel', 'node.js', 'java']"
206,Data Scientist,Amazon,"San Francisco, USA",Internship,Senior level,E-commerce,"Tableau, Java, JavaScript, AWS, Excel",78474,99836,True,29-03-2024,89155.0,6513342.0,8286388.0,7399865.0,65.13342,82.86388,73.99865,"['tableau', 'java', 'javascript', 'aws', 'excel']"
207,Business Analyst,Meta,Remote,Part-time,Director,Healthcare,"Tableau, Node.js, JavaScript",87345,100860,False,12-09-2023,94102.5,7249635.0,8371380.0,7810507.5,72.49635,83.7138,78.105075,"['tableau', 'node.js', 'javascript']"
208,Full Stack Developer,StartupX,"San Francisco, USA",Full-time,Senior level,Healthcare,"Docker, React, Data Visualization, Node.js",64777,106376,False,31-01-2024,85576.5,5376491.0,8829208.0,7102849.5,53.76491,88.29208,71.028495,"['docker', 'react', 'data visualization', 'node.js']"
209,Data Scientist,Google,"San Francisco, USA",Full-time,Senior level,Finance,"Node.js, Python, Tableau",72645,144381,False,13-07-2024,108513.0,6029535.0,11983623.0,9006579.0,60.29535,119.83623,90.06579,"['node.js', 'python', 'tableau']"
210,DevOps Engineer,IBM,"Toronto, Canada",Full-time,Mid level,Healthcare,"AWS, SQL, Machine Learning",87550,163223,True,02-06-2024,125386.5,7266650.0,13547509.0,10407079.5,72.6665,135.47509,104.070795,"['aws', 'sql', 'machine learning']"
211,AI Researcher,StartupX,"San Francisco, USA",Contract,Director,Finance,"JavaScript, SQL, Docker",92827,154040,True,09-06-2023,123433.5,7704641.0,12785320.0,10244980.5,77.04641,127.8532,102.449805,"['javascript', 'sql', 'docker']"
212,Software Engineer,Microsoft,"New York, USA",Part-time,Entry level,Finance,"Azure, Machine Learning, React, Power BI, AWS, Java",57212,107751,False,09-04-2024,82481.5,4748596.0,8943333.0,6845964.5,47.48596,89.43333,68.459645,"['azure', 'machine learning', 'react', 'power bi', 'aws', 'java']"
213,Data Analyst,Tesla,"Toronto, Canada",Contract,Entry level,Healthcare,"Kubernetes, Node.js, Machine Learning",85227,110700,False,10-05-2023,97963.5,7073841.0,9188100.0,8130970.5,70.73841,91.881,81.309705,"['kubernetes', 'node.js', 'machine learning']"
214,Machine Learning Engineer,Amazon,"London, UK",Full-time,Entry level,Finance,"Python, React, Node.js",115484,147357,True,26-02-2023,131420.5,9585172.0,12230631.0,10907901.5,95.85172,122.30631,109.079015,"['python', 'react', 'node.js']"
215,DevOps Engineer,Amazon,"Austin, USA",Full-time,Director,Finance,"JavaScript, Docker, Power BI, Azure, AWS",111835,169542,True,17-02-2023,140688.5,9282305.0,14071986.0,11677145.5,92.82305,140.71986,116.771455,"['javascript', 'docker', 'power bi', 'azure', 'aws']"
216,Marketing Analyst,StartupX,"New York, USA",Part-time,Mid level,Education,"Docker, SQL, Kubernetes",98864,124514,False,08-08-2024,111689.0,8205712.0,10334662.0,9270187.0,82.05712,103.34662,92.70187,"['docker', 'sql', 'kubernetes']"
217,Marketing Analyst,Oracle,"New York, USA",Contract,Mid level,Healthcare,"Power BI, Data Visualization, JavaScript, Kubernetes, Azure",92899,114221,False,15-11-2023,103560.0,7710617.0,9480343.0,8595480.0,77.10617,94.80343,85.9548,"['power bi', 'data visualization', 'javascript', 'kubernetes', 'azure']"
218,Data Analyst,IBM,"New York, USA",Part-time,Senior level,Technology,"Python, Tableau, Excel, Docker, AWS",82129,111864,True,20-07-2023,96996.5,6816707.0,9284712.0,8050709.5,68.16707,92.84712,80.507095,"['python', 'tableau', 'excel', 'docker', 'aws']"
219,DevOps Engineer,Oracle,"New York, USA",Part-time,Senior level,Technology,"Node.js, JavaScript, Machine Learning",119443,160660,False,30-07-2023,140051.5,9913769.0,13334780.0,11624274.5,99.13769,133.3478,116.242745,"['node.js', 'javascript', 'machine learning']"
220,AI Researcher,Microsoft,Remote,Part-time,Director,Technology,"Docker, Excel, Java",110091,131219,True,17-01-2024,120655.0,9137553.0,10891177.0,10014365.0,91.37553,108.91177,100.14365,"['docker', 'excel', 'java']"
221,DevOps Engineer,FinTechHub,"Berlin, Germany",Contract,Director,Healthcare,"SQL, JavaScript, Java, Data Visualization",84208,135496,True,26-10-2023,109852.0,6989264.0,11246168.0,9117716.0,69.89264,112.46168,91.17716,"['sql', 'javascript', 'java', 'data visualization']"
222,Full Stack Developer,Oracle,"Berlin, Germany",Internship,Entry level,Education,"Tableau, JavaScript, Kubernetes, AWS, Node.js",63848,95392,False,09-06-2023,79620.0,5299384.0,7917536.0,6608460.0,52.99384,79.17536,66.0846,"['tableau', 'javascript', 'kubernetes', 'aws', 'node.js']"
223,Business Analyst,FinTechHub,"New York, USA",Part-time,Senior level,Finance,"Power BI, JavaScript, Azure",61851,92509,False,03-05-2023,77180.0,5133633.0,7678247.0,6405940.0,51.33633,76.78247,64.0594,"['power bi', 'javascript', 'azure']"
224,Business Analyst,Amazon,"New York, USA",Internship,Director,Education,"SQL, Kubernetes, Node.js, Java",56416,105585,True,09-06-2024,81000.5,4682528.0,8763555.0,6723041.5,46.82528,87.63555,67.230415,"['sql', 'kubernetes', 'node.js', 'java']"
225,Software Engineer,Meta,"Toronto, Canada",Contract,Entry level,Education,"Node.js, React, SQL, Python, Tableau",58083,97218,True,13-01-2023,77650.5,4820889.0,8069094.0,6444991.5,48.20889,80.69094,64.449915,"['node.js', 'react', 'sql', 'python', 'tableau']"
226,Machine Learning Engineer,Microsoft,"New York, USA",Internship,Entry level,Finance,"React, Power BI, Docker, Kubernetes, Python, Tableau",66880,88935,False,30-03-2024,77907.5,5551040.0,7381605.0,6466322.5,55.5104,73.81605,64.663225,"['react', 'power bi', 'docker', 'kubernetes', 'python', 'tableau']"
227,Software Engineer,Netflix,"London, UK",Internship,Mid level,Technology,"Excel, AWS, Kubernetes, Docker",96392,134535,False,26-06-2023,115463.5,8000536.0,11166405.0,9583470.5,80.00536,111.66405,95.834705,"['excel', 'aws', 'kubernetes', 'docker']"
228,DevOps Engineer,Amazon,"Toronto, Canada",Part-time,Mid level,Education,"Docker, Tableau, Power BI",61497,108167,False,04-03-2023,84832.0,5104251.0,8977861.0,7041056.0,51.04251,89.77861,70.41056,"['docker', 'tableau', 'power bi']"
229,AI Researcher,Adobe,"Berlin, Germany",Internship,Senior level,Finance,"Azure, Data Visualization, JavaScript",113527,168620,True,06-05-2024,141073.5,9422741.0,13995460.0,11709100.5,94.22741,139.9546,117.091005,"['azure', 'data visualization', 'javascript']"
230,Marketing Analyst,Tesla,"Seattle, USA",Part-time,Entry level,Finance,"AWS, Machine Learning, Tableau, Power BI",57679,129503,True,15-10-2023,93591.0,4787357.0,10748749.0,7768053.0,47.87357,107.48749,77.68053,"['aws', 'machine learning', 'tableau', 'power bi']"
231,Software Engineer,Amazon,"Seattle, USA",Contract,Senior level,Education,"Power BI, Node.js, Azure",100911,157415,True,13-08-2023,129163.0,8375613.0,13065445.0,10720529.0,83.75613,130.65445,107.20529,"['power bi', 'node.js', 'azure']"
232,Marketing Analyst,Netflix,"Austin, USA",Internship,Entry level,Technology,"JavaScript, Data Visualization, Node.js",74672,149189,True,30-07-2024,111930.5,6197776.0,12382687.0,9290231.5,61.97776,123.82687,92.902315,"['javascript', 'data visualization', 'node.js']"
233,Machine Learning Engineer,Salesforce,"Seattle, USA",Part-time,Senior level,Finance,"Python, Node.js, Java, Data Visualization, Tableau",112650,122739,True,23-06-2024,117694.5,9349950.0,10187337.0,9768643.5,93.4995,101.87337,97.686435,"['python', 'node.js', 'java', 'data visualization', 'tableau']"
234,Machine Learning Engineer,FinTechHub,"Toronto, Canada",Full-time,Senior level,Healthcare,"Java, Node.js, Power BI, Docker, Excel",97826,117332,False,22-06-2024,107579.0,8119558.0,9738556.0,8929057.0,81.19558,97.38556,89.29057,"['java', 'node.js', 'power bi', 'docker', 'excel']"
235,Product Manager,StartupX,"Austin, USA",Internship,Senior level,Healthcare,"Java, Power BI, Python, React",72833,129602,False,21-11-2023,101217.5,6045139.0,10756966.0,8401052.5,60.45139,107.56966,84.010525,"['java', 'power bi', 'python', 'react']"
236,AI Researcher,Tesla,"Seattle, USA",Full-time,Director,Finance,"Power BI, SQL, JavaScript, Azure, Node.js",54244,88109,True,04-08-2024,71176.5,4502252.0,7313047.0,5907649.5,45.02252,73.13047,59.076495,"['power bi', 'sql', 'javascript', 'azure', 'node.js']"
237,Data Analyst,Netflix,"Seattle, USA",Part-time,Entry level,Healthcare,"Tableau, SQL, Power BI, Python, Node.js",94007,162547,False,01-04-2023,128277.0,7802581.0,13491401.0,10646991.0,78.02581,134.91401,106.46991,"['tableau', 'sql', 'power bi', 'python', 'node.js']"
238,DevOps Engineer,Oracle,"Toronto, Canada",Contract,Director,Technology,"Tableau, React, Data Visualization, Excel, Power BI, JavaScript",105004,136806,True,24-03-2024,120905.0,8715332.0,11354898.0,10035115.0,87.15332,113.54898,100.35115,"['tableau', 'react', 'data visualization', 'excel', 'power bi', 'javascript']"
239,Business Analyst,Google,"Berlin, Germany",Contract,Entry level,Technology,"Java, Docker, Node.js, Power BI, SQL",59661,74040,True,07-04-2024,66850.5,4951863.0,6145320.0,5548591.5,49.51863,61.4532,55.485915,"['java', 'docker', 'node.js', 'power bi', 'sql']"
240,DevOps Engineer,StartupX,"Austin, USA",Internship,Mid level,Technology,"Azure, JavaScript, React",113273,127335,False,13-12-2023,120304.0,9401659.0,10568805.0,9985232.0,94.01659,105.68805,99.85232,"['azure', 'javascript', 'react']"
241,Business Analyst,Meta,"San Francisco, USA",Full-time,Director,Education,"Java, Python, Azure, React, Docker, SQL",84768,131667,False,21-07-2024,108217.5,7035744.0,10928361.0,8982052.5,70.35744,109.28361,89.820525,"['java', 'python', 'azure', 'react', 'docker', 'sql']"
242,Data Analyst,Meta,"Austin, USA",Contract,Entry level,E-commerce,"AWS, Tableau, Docker",76171,98883,False,06-05-2024,87527.0,6322193.0,8207289.0,7264741.0,63.22193,82.07289,72.64741,"['aws', 'tableau', 'docker']"
243,Marketing Analyst,IBM,"Austin, USA",Contract,Director,Healthcare,"Kubernetes, Python, AWS, Node.js",84734,106679,False,15-05-2024,95706.5,7032922.0,8854357.0,7943639.5,70.32922,88.54357,79.436395,"['kubernetes', 'python', 'aws', 'node.js']"
244,AI Researcher,Google,"Austin, USA",Full-time,Entry level,Healthcare,"Tableau, Data Visualization, JavaScript, Machine Learning, Python, Docker",79654,124854,False,27-09-2023,102254.0,6611282.0,10362882.0,8487082.0,66.11282,103.62882,84.87082,"['tableau', 'data visualization', 'javascript', 'machine learning', 'python', 'docker']"
245,Full Stack Developer,Netflix,"San Francisco, USA",Internship,Entry level,Education,"SQL, Tableau, Kubernetes, Java",112236,153122,True,02-07-2024,132679.0,9315588.0,12709126.0,11012357.0,93.15588,127.09126,110.12357,"['sql', 'tableau', 'kubernetes', 'java']"
246,Data Analyst,IBM,"San Francisco, USA",Internship,Mid level,Finance,"Azure, Power BI, Tableau, SQL, React",75260,101799,False,05-08-2023,88529.5,6246580.0,8449317.0,7347948.5,62.4658,84.49317,73.479485,"['azure', 'power bi', 'tableau', 'sql', 'react']"
247,Business Analyst,Adobe,"Bangalore, India",Full-time,Director,Technology,"Java, Node.js, Data Visualization, Tableau, Power BI, SQL",102082,154828,True,23-07-2024,128455.0,8472806.0,12850724.0,10661765.0,84.72806,128.50724,106.61765,"['java', 'node.js', 'data visualization', 'tableau', 'power bi', 'sql']"
248,Marketing Analyst,Tesla,"Toronto, Canada",Contract,Director,E-commerce,"Python, Java, AWS, Docker, React, Data Visualization",63237,110735,False,30-07-2024,86986.0,5248671.0,9191005.0,7219838.0,52.48671,91.91005,72.19838,"['python', 'java', 'aws', 'docker', 'react', 'data visualization']"
249,Product Manager,Google,"Bangalore, India",Contract,Senior level,Technology,"React, Tableau, AWS, Node.js, Power BI",101877,155326,False,09-02-2023,128601.5,8455791.0,12892058.0,10673924.5,84.55791,128.92058,106.739245,"['react', 'tableau', 'aws', 'node.js', 'power bi']"
250,Business Analyst,FinTechHub,"Bangalore, India",Contract,Senior level,E-commerce,"JavaScript, Kubernetes, Node.js",79878,107492,False,11-04-2023,93685.0,6629874.0,8921836.0,7775855.0,66.29874,89.21836,77.75855,"['javascript', 'kubernetes', 'node.js']"
251,Data Analyst,Adobe,"Austin, USA",Full-time,Senior level,Education,"Java, Tableau, Machine Learning, Data Visualization, Python, Node.js",117698,176707,True,11-05-2024,147202.5,9768934.0,14666681.0,12217807.5,97.68934,146.66681,122.178075,"['java', 'tableau', 'machine learning', 'data visualization', 'python', 'node.js']"
252,Data Analyst,Oracle,"New York, USA",Contract,Mid level,Healthcare,"React, Kubernetes, Machine Learning, Docker, Excel",57553,100254,True,25-07-2023,78903.5,4776899.0,8321082.0,6548990.5,47.76899,83.21082,65.489905,"['react', 'kubernetes', 'machine learning', 'docker', 'excel']"
253,Full Stack Developer,Salesforce,"Bangalore, India",Part-time,Director,Education,"Azure, Java, AWS, Power BI, SQL",81711,140530,False,01-02-2023,111120.5,6782013.0,11663990.0,9223001.5,67.82013,116.6399,92.230015,"['azure', 'java', 'aws', 'power bi', 'sql']"
254,Software Engineer,Salesforce,"Seattle, USA",Part-time,Mid level,Finance,"Excel, Docker, Machine Learning, Python, Node.js",100667,117174,True,29-01-2023,108920.5,8355361.0,9725442.0,9040401.5,83.55361,97.25442,90.404015,"['excel', 'docker', 'machine learning', 'python', 'node.js']"
255,AI Researcher,Google,"Seattle, USA",Contract,Senior level,Healthcare,"Node.js, Docker, Azure, Kubernetes, AWS, JavaScript",67342,100043,False,30-04-2024,83692.5,5589386.0,8303569.0,6946477.5,55.89386,83.03569,69.464775,"['node.js', 'docker', 'azure', 'kubernetes', 'aws', 'javascript']"
256,AI Researcher,Microsoft,"New York, USA",Contract,Senior level,Healthcare,"Kubernetes, SQL, Azure",118241,180296,False,06-11-2023,149268.5,9814003.0,14964568.0,12389285.5,98.14003,149.64568,123.892855,"['kubernetes', 'sql', 'azure']"
257,Business Analyst,Meta,"Austin, USA",Part-time,Entry level,Education,"Excel, Azure, Node.js, Java, Python, Kubernetes",86291,130520,False,29-11-2023,108405.5,7162153.0,10833160.0,8997656.5,71.62153,108.3316,89.976565,"['excel', 'azure', 'node.js', 'java', 'python', 'kubernetes']"
258,DevOps Engineer,FinTechHub,"New York, USA",Part-time,Senior level,Finance,"Node.js, Excel, Azure, Machine Learning, AWS, Java",104862,167893,True,23-09-2023,136377.5,8703546.0,13935119.0,11319332.5,87.03546,139.35119,113.193325,"['node.js', 'excel', 'azure', 'machine learning', 'aws', 'java']"
259,Software Engineer,FinTechHub,"London, UK",Part-time,Senior level,Technology,"Azure, JavaScript, Power BI, AWS",62793,134499,False,28-10-2023,98646.0,5211819.0,11163417.0,8187618.0,52.11819,111.63417,81.87618,"['azure', 'javascript', 'power bi', 'aws']"
260,AI Researcher,Netflix,"Bangalore, India",Full-time,Director,Technology,"Kubernetes, JavaScript, Machine Learning",98717,142869,True,06-12-2023,120793.0,8193511.0,11858127.0,10025819.0,81.93511,118.58127,100.25819,"['kubernetes', 'javascript', 'machine learning']"
261,DevOps Engineer,Google,"Austin, USA",Part-time,Mid level,Healthcare,"Data Visualization, Kubernetes, Java, Azure, Tableau, SQL",119446,168552,False,26-01-2024,143999.0,9914018.0,13989816.0,11951917.0,99.14018,139.89816,119.51917,"['data visualization', 'kubernetes', 'java', 'azure', 'tableau', 'sql']"
262,Data Analyst,Google,"Bangalore, India",Contract,Mid level,Finance,"Kubernetes, Tableau, React, SQL",73176,124255,True,07-12-2023,98715.5,6073608.0,10313165.0,8193386.5,60.73608,103.13165,81.933865,"['kubernetes', 'tableau', 'react', 'sql']"
263,DevOps Engineer,Oracle,"Toronto, Canada",Full-time,Entry level,Education,"Power BI, Azure, Python, React",106283,169156,True,20-03-2024,137719.5,8821489.0,14039948.0,11430718.5,88.21489,140.39948,114.307185,"['power bi', 'azure', 'python', 'react']"
264,Product Manager,FinTechHub,"Berlin, Germany",Contract,Mid level,Technology,"Machine Learning, Data Visualization, AWS, Java, SQL, Python",50540,93153,False,19-01-2023,71846.5,4194820.0,7731699.0,5963259.5,41.9482,77.31699,59.632595,"['machine learning', 'data visualization', 'aws', 'java', 'sql', 'python']"
265,AI Researcher,Adobe,"Berlin, Germany",Internship,Mid level,Healthcare,"Azure, Tableau, JavaScript, Java, Docker, Python",109759,187954,True,25-10-2023,148856.5,9109997.0,15600182.0,12355089.5,91.09997,156.00182,123.550895,"['azure', 'tableau', 'javascript', 'java', 'docker', 'python']"
266,Data Analyst,Salesforce,Remote,Part-time,Entry level,Healthcare,"Docker, Excel, AWS",67197,104878,True,18-08-2023,86037.5,5577351.0,8704874.0,7141112.5,55.77351,87.04874,71.411125,"['docker', 'excel', 'aws']"
267,Data Analyst,FinTechHub,"San Francisco, USA",Internship,Director,E-commerce,"Machine Learning, AWS, Kubernetes",64170,76757,True,19-02-2023,70463.5,5326110.0,6370831.0,5848470.5,53.2611,63.70831,58.484705,"['machine learning', 'aws', 'kubernetes']"
268,DevOps Engineer,StartupX,"San Francisco, USA",Contract,Mid level,E-commerce,"Machine Learning, Power BI, Data Visualization",51219,100686,True,30-07-2023,75952.5,4251177.0,8356938.0,6304057.5,42.51177,83.56938,63.040575,"['machine learning', 'power bi', 'data visualization']"
269,Full Stack Developer,Meta,"Seattle, USA",Contract,Mid level,Healthcare,"AWS, Java, Python, Machine Learning, Kubernetes, JavaScript",64943,88871,False,17-10-2023,76907.0,5390269.0,7376293.0,6383281.0,53.90269,73.76293,63.83281,"['aws', 'java', 'python', 'machine learning', 'kubernetes', 'javascript']"
270,Data Analyst,StartupX,"San Francisco, USA",Full-time,Director,Finance,"Tableau, Machine Learning, SQL",80737,91095,True,05-12-2023,85916.0,6701171.0,7560885.0,7131028.0,67.01171,75.60885,71.31028,"['tableau', 'machine learning', 'sql']"
271,Business Analyst,Netflix,"Bangalore, India",Full-time,Entry level,Finance,"React, AWS, Azure",80298,150165,False,20-09-2023,115231.5,6664734.0,12463695.0,9564214.5,66.64734,124.63695,95.642145,"['react', 'aws', 'azure']"
272,Data Analyst,Google,"Austin, USA",Part-time,Senior level,Healthcare,"Data Visualization, AWS, Power BI, SQL, Azure, Excel",65191,87642,True,12-03-2024,76416.5,5410853.0,7274286.0,6342569.5,54.10853,72.74286,63.425695,"['data visualization', 'aws', 'power bi', 'sql', 'azure', 'excel']"
273,Full Stack Developer,Netflix,"Toronto, Canada",Internship,Director,Finance,"Java, Power BI, React",102530,164991,True,27-04-2023,133760.5,8509990.0,13694253.0,11102121.5,85.0999,136.94253,111.021215,"['java', 'power bi', 'react']"
274,AI Researcher,Oracle,"Bangalore, India",Part-time,Director,Healthcare,"React, Excel, Power BI",63593,128122,True,13-06-2023,95857.5,5278219.0,10634126.0,7956172.5,52.78219,106.34126,79.561725,"['react', 'excel', 'power bi']"
275,DevOps Engineer,Oracle,"New York, USA",Full-time,Senior level,Healthcare,"Power BI, React, Excel",113979,138781,True,09-05-2024,126380.0,9460257.0,11518823.0,10489540.0,94.60257,115.18823,104.8954,"['power bi', 'react', 'excel']"
276,AI Researcher,Microsoft,"Toronto, Canada",Part-time,Director,Healthcare,"Java, React, Machine Learning, Data Visualization, Python, Excel",118039,196603,True,13-12-2023,157321.0,9797237.0,16318049.0,13057643.0,97.97237,163.18049,130.57643,"['java', 'react', 'machine learning', 'data visualization', 'python', 'excel']"
277,Software Engineer,Microsoft,"Bangalore, India",Contract,Mid level,Healthcare,"Python, Machine Learning, JavaScript, React, Excel",111510,186500,False,01-06-2024,149005.0,9255330.0,15479500.0,12367415.0,92.5533,154.795,123.67415,"['python', 'machine learning', 'javascript', 'react', 'excel']"
278,Full Stack Developer,Oracle,"Bangalore, India",Full-time,Director,E-commerce,"SQL, Kubernetes, Power BI, Excel, Python",80801,101133,True,17-02-2024,90967.0,6706483.0,8394039.0,7550261.0,67.06483,83.94039,75.50261,"['sql', 'kubernetes', 'power bi', 'excel', 'python']"
279,Marketing Analyst,Adobe,"New York, USA",Full-time,Senior level,Education,"Excel, Node.js, Kubernetes, Azure",104046,118742,False,18-02-2024,111394.0,8635818.0,9855586.0,9245702.0,86.35818,98.55586,92.45702,"['excel', 'node.js', 'kubernetes', 'azure']"
280,Machine Learning Engineer,Adobe,"Bangalore, India",Contract,Director,Technology,"Tableau, Excel, JavaScript",79218,148784,True,25-02-2023,114001.0,6575094.0,12349072.0,9462083.0,65.75094,123.49072,94.62083,"['tableau', 'excel', 'javascript']"
281,Marketing Analyst,Adobe,"Berlin, Germany",Full-time,Entry level,Finance,"Java, React, Power BI, Tableau, Docker, SQL",96548,144818,False,16-12-2023,120683.0,8013484.0,12019894.0,10016689.0,80.13484,120.19894,100.16689,"['java', 'react', 'power bi', 'tableau', 'docker', 'sql']"
282,DevOps Engineer,Meta,"Bangalore, India",Part-time,Senior level,Technology,"Python, Excel, React, Data Visualization, SQL, Kubernetes",74581,100407,False,20-07-2023,87494.0,6190223.0,8333781.0,7262002.0,61.90223,83.33781,72.62002,"['python', 'excel', 'react', 'data visualization', 'sql', 'kubernetes']"
283,Data Analyst,Adobe,"New York, USA",Internship,Director,Education,"Power BI, Data Visualization, Java, Node.js",67647,143029,True,31-05-2024,105338.0,5614701.0,11871407.0,8743054.0,56.14701,118.71407,87.43054,"['power bi', 'data visualization', 'java', 'node.js']"
284,Marketing Analyst,IBM,"Toronto, Canada",Part-time,Senior level,E-commerce,"AWS, Kubernetes, Tableau, Java, Power BI",100778,152962,False,17-04-2023,126870.0,8364574.0,12695846.0,10530210.0,83.64574,126.95846,105.3021,"['aws', 'kubernetes', 'tableau', 'java', 'power bi']"
285,Marketing Analyst,StartupX,"Seattle, USA",Part-time,Mid level,Education,"Excel, Azure, Node.js, Java, Tableau",89179,140323,True,08-06-2024,114751.0,7401857.0,11646809.0,9524333.0,74.01857,116.46809,95.24333,"['excel', 'azure', 'node.js', 'java', 'tableau']"
286,Machine Learning Engineer,Adobe,"Bangalore, India",Internship,Senior level,E-commerce,"Machine Learning, SQL, Python",92255,117381,False,30-05-2024,104818.0,7657165.0,9742623.0,8699894.0,76.57165,97.42623,86.99894,"['machine learning', 'sql', 'python']"
287,Product Manager,Netflix,"Austin, USA",Contract,Senior level,Finance,"Power BI, Tableau, AWS",56955,74374,True,29-05-2023,65664.5,4727265.0,6173042.0,5450153.5,47.27265,61.73042,54.501535,"['power bi', 'tableau', 'aws']"
288,Full Stack Developer,Microsoft,Remote,Part-time,Director,Finance,"Power BI, Excel, Python, Docker, Node.js",54234,111247,False,08-07-2024,82740.5,4501422.0,9233501.0,6867461.5,45.01422,92.33501,68.674615,"['power bi', 'excel', 'python', 'docker', 'node.js']"
289,Business Analyst,Meta,"Bangalore, India",Part-time,Senior level,Education,"Tableau, Power BI, JavaScript, AWS",57051,68750,False,17-11-2023,62900.5,4735233.0,5706250.0,5220741.5,47.35233,57.0625,52.207415,"['tableau', 'power bi', 'javascript', 'aws']"
290,Software Engineer,FinTechHub,Remote,Full-time,Director,Technology,"AWS, Machine Learning, Node.js, Java, Power BI, Data Visualization",59760,94267,False,01-07-2023,77013.5,4960080.0,7824161.0,6392120.5,49.6008,78.24161,63.921205,"['aws', 'machine learning', 'node.js', 'java', 'power bi', 'data visualization']"
291,Software Engineer,Google,"Austin, USA",Contract,Entry level,Education,"Kubernetes, Tableau, Data Visualization, Machine Learning, Azure",93327,164449,True,06-01-2023,128888.0,7746141.0,13649267.0,10697704.0,77.46141,136.49267,106.97704,"['kubernetes', 'tableau', 'data visualization', 'machine learning', 'azure']"
292,Software Engineer,Adobe,"San Francisco, USA",Part-time,Director,Education,"SQL, Azure, JavaScript, Tableau, Excel, React",118864,157694,False,22-11-2023,138279.0,9865712.0,13088602.0,11477157.0,98.65712,130.88602,114.77157,"['sql', 'azure', 'javascript', 'tableau', 'excel', 'react']"
293,AI Researcher,Adobe,"Bangalore, India",Full-time,Entry level,Healthcare,"JavaScript, Excel, Data Visualization, Tableau, Node.js, Python",88479,127111,False,05-01-2024,107795.0,7343757.0,10550213.0,8946985.0,73.43757,105.50213,89.46985,"['javascript', 'excel', 'data visualization', 'tableau', 'node.js', 'python']"
294,Business Analyst,Adobe,"London, UK",Full-time,Senior level,Education,"Kubernetes, Python, AWS, Excel, JavaScript, Azure",64860,125437,True,26-01-2024,95148.5,5383380.0,10411271.0,7897325.5,53.8338,104.11271,78.973255,"['kubernetes', 'python', 'aws', 'excel', 'javascript', 'azure']"
295,Data Analyst,StartupX,"San Francisco, USA",Part-time,Mid level,E-commerce,"JavaScript, Machine Learning, Power BI",71940,151828,False,09-04-2023,111884.0,5971020.0,12601724.0,9286372.0,59.7102,126.01724,92.86372,"['javascript', 'machine learning', 'power bi']"
296,Full Stack Developer,FinTechHub,"Berlin, Germany",Full-time,Entry level,Technology,"Java, Tableau, AWS",70152,83265,True,15-03-2023,76708.5,5822616.0,6910995.0,6366805.5,58.22616,69.10995,63.668055,"['java', 'tableau', 'aws']"
297,DevOps Engineer,IBM,"Bangalore, India",Internship,Director,Healthcare,"Docker, Excel, SQL",79837,123738,True,11-08-2024,101787.5,6626471.0,10270254.0,8448362.5,66.26471,102.70254,84.483625,"['docker', 'excel', 'sql']"
298,Machine Learning Engineer,Adobe,"San Francisco, USA",Contract,Senior level,Education,"AWS, Tableau, Kubernetes",55965,75479,False,06-03-2023,65722.0,4645095.0,6264757.0,5454926.0,46.45095,62.64757,54.54926,"['aws', 'tableau', 'kubernetes']"
299,Software Engineer,Adobe,"Seattle, USA",Part-time,Director,Education,"Excel, Java, AWS, Node.js, Power BI",54039,126165,False,09-02-2024,90102.0,4485237.0,10471695.0,7478466.0,44.85237,104.71695,74.78466,"['excel', 'java', 'aws', 'node.js', 'power bi']"
300,Data Analyst,Google,"Toronto, Canada",Full-time,Senior level,Finance,"JavaScript, Docker, Excel, Machine Learning, Java",68530,94682,True,12-01-2023,81606.0,5687990.0,7858606.0,6773298.0,56.8799,78.58606,67.73298,"['javascript', 'docker', 'excel', 'machine learning', 'java']"
